Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
200,1743799685658,4056,4056,4056,4056,4056,4056,4056,4056,51.28486251831055,51.85279083251953,51.616600036621094,52.77991485595703,51.589412689208984,52.659156799316406,51.39936065673828,51.17348098754883,51.18678665161133,52.07537078857422,52.12627029418945,51.48468780517578,51.59700393676758,51.90774154663086,100,100,100,95.23809814453125,0,90,0,100,8.961244583129883,17179869184,2147483648,7770898432,355074048
200,1743799685858,4056,4056,4056,4056,4056,4056,4056,4056,51.28486251831055,51.85279083251953,51.616600036621094,52.77991485595703,51.589412689208984,52.659156799316406,51.39936065673828,51.17348098754883,51.18678665161133,52.07537078857422,52.12627029418945,51.48468780517578,51.59700393676758,51.90774154663086,95,95.23809814453125,100,95,0,85,0,100,8.961244583129883,17179869184,2147483648,7774535680,355074048
203,1743799686058,4056,4056,4056,4056,4056,4056,4056,4056,51.464046478271484,52.10651779174805,51.738216400146484,52.992286682128906,51.70415496826172,52.85430908203125,51.550758361816406,51.32044219970703,51.40657043457031,52.39170455932617,52.451416015625,51.75554275512695,51.721412658691406,52.04846954345703,100,100,95,94.73684692382813,0,94.73684692382813,0,100,8.961244583129883,17179869184,2147483648,7774650368,355074048
203,1743799686262,4056,4056,4056,4056,4056,4056,4056,4056,51.464046478271484,52.10651779174805,51.738216400146484,52.992286682128906,51.70415496826172,52.85430908203125,51.550758361816406,51.32044219970703,51.40657043457031,52.39170455932617,52.451416015625,51.75554275512695,51.721412658691406,52.04846954345703,100,100,100,100,0,76.19047546386719,0,95.45454406738281,8.961244583129883,17179869184,2147483648,7774584832,355074048
203,1743799686466,4056,4056,4056,4056,4056,4056,4056,4056,51.464046478271484,52.10651779174805,51.738216400146484,52.992286682128906,51.70415496826172,52.85430908203125,51.550758361816406,51.32044219970703,51.40657043457031,52.39170455932617,52.451416015625,51.75554275512695,51.721412658691406,52.04846954345703,100,95.23809814453125,100,95.23809814453125,0,80,0,100,8.961244583129883,17179869184,2147483648,7774371840,355074048
203,1743799686670,4056,4056,4056,4056,4056,4056,4056,4056,51.464046478271484,52.10651779174805,51.738216400146484,52.992286682128906,51.70415496826172,52.85430908203125,51.550758361816406,51.32044219970703,51.40657043457031,52.39170455932617,52.451416015625,51.75554275512695,51.721412658691406,52.04846954345703,95.23809814453125,100,95.23809814453125,95,0,85,0,100,8.983410835266113,17179869184,2147483648,7774371840,355074048
203,1743799686874,4056,4056,4056,4056,4056,4056,4056,4056,51.464046478271484,52.10651779174805,51.738216400146484,52.992286682128906,51.70415496826172,52.85430908203125,51.550758361816406,51.32044219970703,51.40657043457031,52.39170455932617,52.451416015625,51.75554275512695,51.721412658691406,52.04846954345703,100,100,100,100,0,80.95238494873047,0,100,8.983410835266113,17179869184,2147483648,7774371840,355074048
204,1743799687079,4056,4056,4056,4056,4056,4056,4056,4056,51.60891342163086,52.15443801879883,51.893531799316406,53.075801849365234,51.83345413208008,52.9444580078125,51.6773681640625,51.38783264160156,51.56300735473633,52.41501235961914,52.460166931152344,51.825931549072266,51.88081359863281,52.20261001586914,100,100,100,95,0,95,0,100,8.983410835266113,17179869184,2147483648,7774371840,355074048
204,1743799687284,4056,4056,4056,4056,4056,4056,4056,4056,51.60891342163086,52.15443801879883,51.893531799316406,53.075801849365234,51.83345413208008,52.9444580078125,51.6773681640625,51.38783264160156,51.56300735473633,52.41501235961914,52.460166931152344,51.825931549072266,51.88081359863281,52.20261001586914,100,95.23809814453125,95.23809814453125,100,0,75,0,100,8.983410835266113,17179869184,2147483648,7774371840,355074048
205,1743799687489,4056,4056,4056,4056,4056,4056,4056,4056,51.60891342163086,52.15443801879883,51.893531799316406,53.075801849365234,51.83345413208008,52.9444580078125,51.6773681640625,51.38783264160156,51.56300735473633,52.41501235961914,52.460166931152344,51.825931549072266,51.88081359863281,52.20261001586914,100,100,100,95,0,71.42857360839844,0,100,8.983410835266113,17179869184,2147483648,7777419264,355074048
202,1743799687694,4056,4056,4056,4056,4056,4056,4056,4056,51.60891342163086,52.15443801879883,51.893531799316406,53.075801849365234,51.83345413208008,52.9444580078125,51.6773681640625,51.38783264160156,51.56300735473633,52.41501235961914,52.460166931152344,51.825931549072266,51.88081359863281,52.20261001586914,95.23809814453125,100,100,95.23809814453125,0,85,0,95.23809814453125,8.996450424194336,17179869184,2147483648,7777435648,355074048
203,1743799687897,4056,4056,4056,4056,4056,4056,4056,4056,51.60891342163086,52.15443801879883,51.893531799316406,53.075801849365234,51.83345413208008,52.9444580078125,51.6773681640625,51.38783264160156,51.56300735473633,52.41501235961914,52.460166931152344,51.825931549072266,51.88081359863281,52.20261001586914,100,100,100,100,0,90.47618865966797,0,100,8.996450424194336,17179869184,2147483648,7777435648,355074048
203,1743799688101,4056,4056,4056,4056,4056,4056,4056,4056,51.73113250732422,52.2889289855957,51.9409065246582,53.35526657104492,51.942508697509766,53.205726623535156,51.81196975708008,51.51350784301758,51.72945022583008,52.6049919128418,52.63090515136719,51.94731903076172,51.95320129394531,52.22147750854492,100,100,100,100,0,89.47368621826172,0,100,8.996450424194336,17179869184,2147483648,7777435648,355074048
